y_um,column_density_m2,phase_rad,theta_F_rad,pci_I_I0,dgi_I_I0,dark_I_I0,dual_S,port_H_I_I0,port_V_I_I0
-16.9921875,2.08128319466e+14,0.0785680806664,-0.0388523475823,1.01428010876,0.00332873701548,0.000798525384999,-0.0564964684828,0.471707393287,0.528198547772
-16.89453125,2.11294205331e+14,0.0797631971054,-0.039443339228,1.01646661327,0.0034527939543,0.000829176856481,-0.057569699329,0.471170612917,0.528734870983
-16.796875,2.14457598553e+14,0.0809573725763,-0.0400338655597,1.01866075589,0.00357950374833,0.000860482904862,-0.0586455109073,0.470632584761,0.529272531141
-16.69921875,2.1761814898e+14,0.0821504748967,-0.0406238612126,1.02086219274,0.00370886239252,0.000892442527092,-0.0597237257903,0.470093398321,0.529811440746
-16.6015625,2.20775511826e+14,0.0833423739106,-0.0412132618239,1.02307056741,0.0038408637034,0.000925054184909,-0.0608041611758,0.469553145645,0.530351509454
-16.50390625,2.23929347542e+14,0.0845329414392,-0.0418020040084,1.02528551092,0.00397549925221,0.000958315788485,-0.0618866289031,0.469011921304,0.530892644081
-16.40625,2.27079321694e+14,0.0857220512342,-0.0423900253356,1.02750664224,0.00411275833425,0.000992224688886,-0.062970935746,0.468469822249,0.531434748741
-16.30859375,2.30225104843e+14,0.0869095789326,-0.0429772643073,1.02973356936,0.00425262797592,0.00102677767979,-0.0640568839605,0.467926947533,0.531977725121
-16.2109375,2.33366372427e+14,0.0880954020134,-0.0435636603363,1.03196589081,0.00439509297999,0.00106197100856,-0.0651442720612,0.467383397934,0.532521472873
-16.11328125,2.36502804656e+14,0.0892793997556,-0.0441491537253,1.0342031976,0.00454013600785,0.00109780039632,-0.0662328957886,0.466839275474,0.533065890104
-16.015625,2.39634086399e+14,0.0904614531983,-0.0447336856475,1.03644507548,0.00468773769624,0.00113426106654,-0.0673225492282,0.46629468288,0.533610873954
-15.91796875,2.42759907085e+14,0.0916414451017,-0.0453171981272,1.03869110746,0.00483787680464,0.00117134778105,-0.0684130260351,0.465749722987,0.534156321222
-15.8203125,2.45879960606e+14,0.09281925991,-0.0458996340214,1.04094087645,0.00499053038823,0.00120905488245,-0.0695041207172,0.465204498111,0.53470212903
-15.72265625,2.48993945216e+14,0.0939947837153,-0.0464809370021,1.0431939679,0.00514567399069,0.00124737634118,-0.0705956299302,0.464659109431,0.535248195495
-15.625,2.52101563446e+14,0.0951679042227,-0.0470610515387,1.04544997251,0.00530328185005,0.00128630580602,-0.0716873537364,0.464113656377,0.53579442038
-15.52734375,2.55202522009e+14,0.0963385107173,-0.0476399228822,1.04770848863,0.00546332711056,0.00132583665586,-0.072779096784,0.463568236065,0.536340705714
-15.4296875,2.58296531717e+14,0.0975064940314,-0.0482174970485,1.04996912459,0.00562578203329,0.00136596205136,-0.073870669368,0.463022942789,0.536886956345
-15.33203125,2.61383307399e+14,0.0986717465135,-0.0487937208034,1.05223150059,0.00579061819837,0.00140667498442,-0.0749618883382,0.462477867587,0.53743308042
-15.234375,2.64462567823e+14,0.0998341619981,-0.0493685416474,1.05449525034,0.00595780669198,0.001447968324,-0.0760525778264,0.461933097901,0.537978989768
-15.13671875,2.67534035611e+14,0.100993635777,-0.0499419078016,1.05676002222,0.00612731827204,0.00148983485676,-0.0771425697727,0.461388717326,0.538524600189
-15.0390625,2.70597437175e+14,0.102150064569,-0.0505137681935,1.05902548003,0.00629912350722,0.00153226732107,-0.0782317042384,0.460844805467,0.539069831619
-14.94140625,2.73652502635e+14,0.103303346497,-0.0510840724436,1.0612913033,0.00647319288506,0.00157525843363,-0.0793198295002,0.460301437904,0.539614608195
-14.84375,2.76698965758e+14,0.104453381057,-0.0516527708525,1.0635571871,0.00664949688618,0.0016188009076,-0.0804068019297,0.459758686255,0.540158858198
-14.74609375,2.79736563882e+14,0.105600069096,-0.0522198143882,1.06582284151,0.00682800602276,0.00166288746218,-0.0814924856668,0.459216618344,0.540702513896
-14.6484375,2.82765037859e+14,0.106743312785,-0.0527851546738,1.06808799059,0.00700869084096,0.00170751082318,-0.0825767521057,0.458675298451,0.541245511282
-14.55078125,2.85784131984e+14,0.107883015596,-0.053348743976,1.07035237105,0.0071915218882,0.00175266371515,-0.0836594792158,0.458134787649,0.541787789728
-14.453125,2.88793593938e+14,0.109019082279,-0.053910535193,1.07261573065,0.00737646964743,0.00179833884532,-0.0847405507247,0.457595144197,0.542329291567
-14.35546875,2.9179317473e+14,0.110151418841,-0.0544704818444,1.07487782627,0.007563504442,0.00184452888041,-0.0858198551971,0.457056423995,0.542869961616
-14.2578125,2.94782628635e+14,0.11127993252,-0.0550285380594,1.07713842194,0.00775259631537,0.00189122641717,-0.0868972850405,0.456518681056,0.543409746659
-14.16015625,2.97761713142e+14,0.112404531769,-0.0555846585673,1.07939728665,0.00794371489102,0.00193842394823,-0.0879727354761,0.455981968009,0.543948594915
-14.0625,3.00730188896e+14,0.113525126233,-0.0561387986867,1.08165419226,0.00813682921849,0.00198611382436,-0.0890461035082,0.455446336592,0.544486455497
-13.96484375,3.03687819651e+14,0.114641626728,-0.056690914316,1.0839089114,0.00833190761191,0.00203428821507,-0.0901172869263,0.45491183813,0.545023277888
-13.8671875,3.06634372212e+14,0.115753945224,-0.0572409619241,1.08616121547,0.00852891748731,0.00208293906874,-0.0911861833723,0.454378523986,0.545559011454
-13.76953125,3.09569616394e+14,0.116861994827,-0.0577888985407,1.08841087291,0.00872782520536,0.00213205807417,-0.0922526894997,0.453846445958,0.546093604997
-13.671875,3.12493324966e+14,0.117965689756,-0.0583346817477,1.09065764761,0.00892859592534,0.00218163662485,-0.0933167002488,0.453315656623,0.546627006371
-13.57421875,3.15405273609e+14,0.119064945333,-0.0588782696703,1.09290129766,0.00913119347598,0.00223166578734,-0.094378108257,0.452786209621,0.547159162171
-13.4765625,3.18305240869e+14,0.120159677959,-0.0594196209687,1.09514157438,0.00933558024796,0.00228213627496,-0.0954368034171,0.452258159861,0.54769001749
-13.37890625,3.21193008116e+14,0.121249805101,-0.05995869483,1.09737822168,0.00954171711185,0.00233303842768,-0.0964926725914,0.451731563653,0.548219515767
-13.28125,3.24068359496e+14,0.122335245274,-0.0604954509597,1.09961097573,0.00974956336439,0.00238436219899,-0.0975455994837,0.451206478767,0.548747598711
-13.18359375,3.26931081895e+14,0.123415918029,-0.0610298495746,1.10183956502,0.00995907670493,0.00243609715011,-0.0985954646653,0.450682964417,0.54927420631
-13.0859375,3.29780964893e+14,0.124491743932,-0.0615618513949,1.10406371068,0.0101702132425,0.00248823245171,-0.0996421457472,0.450161081174,0.549799276916
-12.98828125,3.3261780073e+14,0.125562644555,-0.062091417637,1.10628312708,0.0103829275333,0.0025407568931,-0.100685517684,0.449640890818,0.550322747397
-12.890625,3.35441384267e+14,0.126628542457,-0.062618510006,1.10849752272,0.0105971726465,0.00259365889832,-0.101725453194,0.449122456138,0.550844553359
