y_um,column_density_m2,phase_rad,theta_F_rad,pci_I_I0,dgi_I_I0,dark_I_I0,dual_S,port_H_I_I0,port_V_I_I0
4.78515625,5.07896217474e+14,0.191729943753,0.191729943753,1.13977869255,0.0138227331154,0.0138217777373,0.233979750559,0.614434336116,0.381423717207
4.8828125,5.06683719745e+14,0.191272227957,0.191272227957,1.1390212938,0.0137396323271,0.013738578279,0.233282693706,0.61409612018,0.381776315741
4.98046875,5.05447723001e+14,0.190805641324,0.190805641324,1.13824973973,0.0136552123463,0.0136540530575,0.232572283083,0.61375140827,0.382135675503
5.078125,5.0418828784e+14,0.190330206729,0.190330206729,1.13746409996,0.0135694939653,0.0135682226504,0.231848564688,0.613400221804,0.3825017736
5.17578125,5.02905476143e+14,0.189845947532,0.189845947532,1.13666444763,0.013482498535,0.013481108195,0.231111587529,0.613042583835,0.382874585729
5.2734375,5.01599351086e+14,0.189352887582,0.189352887582,1.13585085942,0.0133942479591,0.0133927313827,0.230361403671,0.612678519067,0.383254086164
5.37109375,5.00269977138e+14,0.188851051215,0.188851051215,1.13502341561,0.0133047646844,0.0133031144497,0.229598068239,0.612308053857,0.383640247744
5.46875,4.98917420072e+14,0.188340463262,0.188340463262,1.13418219995,0.0132140716876,0.0132122801643,0.228821639399,0.6119312162,0.384033041883
5.56640625,4.97541746968e+14,0.187821149044,0.187821149044,1.13332729965,0.0131221924585,0.0131202518099,0.228032178315,0.611548035702,0.38443243859
5.6640625,4.96143026221e+14,0.187293134381,0.187293134381,1.13245880529,0.0130291509794,0.0130270531651,0.22722974907,0.611158543524,0.384838406496
5.76171875,4.94721327544e+14,0.186756445589,0.186756445589,1.13157681064,0.0129349717028,0.0129327084811,0.226414418568,0.610762772331,0.385250912903
5.859375,4.93276721979e+14,0.186211109487,0.186211109487,1.13068141255,0.0128396795245,0.0128372424558,0.225586256413,0.61036075621,0.385669923828
5.95703125,4.91809281898e+14,0.185657153394,0.185657153394,1.12977271078,0.012743299756,0.0127406802057,0.224745334764,0.609952530588,0.386095404072
6.0546875,4.90319081013e+14,0.185094605137,0.185094605137,1.12885080777,0.0126458580941,0.0126430472364,0.223891728171,0.609538132132,0.38652731729
6.15234375,4.88806194381e+14,0.18452349305,0.18452349305,1.12791580846,0.0125473805891,0.0125443694105,0.223025513401,0.609117598644,0.386965626063
6.25,4.87270698413e+14,0.183943845977,0.183943845977,1.12696782005,0.0124478936124,0.0124446729157,0.222146769249,0.608690968951,0.387410291988
6.34765625,4.85712670878e+14,0.183355693277,0.183355693277,1.12600695179,0.0123474238225,0.0123439842312,0.221255576336,0.608258282786,0.387861275761
6.4453125,4.84132190912e+14,0.182759064823,0.182759064823,1.1250333147,0.012245998132,0.0122423300949,0.220352016905,0.607819580668,0.388318537265
6.54296875,4.82529339024e+14,0.182153991007,0.182153991007,1.12404702137,0.0121436436741,0.0121397374697,0.219436174621,0.607374903782,0.388782035666
