detuning_hz,detuning_ghz,dimensionless_delta,scalar_phase_rad,abs_scalar_phase_rad,faraday_rotation_rad,residual_optical_depth,scattered_photons_per_atom,reabsorption_fraction,destructiveness_metric,signal_per_scattered_photon,signal_to_destruction,two_level_dispersive_response_abs,two_level_absorptive_response,normalised_abs_scalar_phase,normalised_scattered_photons_per_atom,normalised_residual_optical_depth,normalised_signal_per_scattered_photon,normalised_signal_to_destruction
663552106.583,0.663552106583,44.9865834972,0.458579747117,0.458579747117,0.458579747117,0.0203874004856,0.0473758836176,0.130939864354,0.0535792753921,9.67960304063,8.55890162308,0.0222178712981,0.00049387772022,0.753803606799,0.56801186072,0.568006339909,0.132712087471,0.117671420668
672142913.94,0.67214291394,45.5690111146,0.452724216857,0.452724216857,0.452724216857,0.0198698284551,0.0461731737927,0.128189846708,0.0520921058631,9.8049187368,8.69084114293,0.0219341749104,0.000481339716925,0.744178411056,0.553592004172,0.553586443911,0.134430226899,0.119485381317
680844943.868,0.680844943868,46.1589792453,0.446943312579,0.446943312579,0.446943312579,0.0193653897849,0.0450009819089,0.125484565033,0.0506479105498,9.93185689777,8.82451630732,0.0216540941,0.000469119864737,0.73467588391,0.539538041647,0.539532451938,0.136170611112,0.121323204346
689659636.331,0.689659636331,46.756585514,0.441236088595,0.441236088595,0.441236088595,0.0188737515259,0.0438585343315,0.122823890299,0.0492454101409,10.0604385286,8.95994342077,0.0213775830488,0.000457210098081,0.725294470861,0.525840697667,0.525835087812,0.1379335281,0.123185113916
698588449.938,0.698588449938,47.3619288093,0.435601611001,0.435601611001,0.435601611001,0.0183945891543,0.0427450770002,0.120207662509,0.0478833627902,10.1906849062,9.09713908168,0.0211045965098,0.000445602555477,0.716032636775,0.512490931451,0.512485310084,0.13971926958,0.125071338228
707632862.179,0.707632862179,47.9751093002,0.43003895753,0.43003895753,0.43003895753,0.0179275863589,0.0416598749364,0.117635692213,0.046560563162,10.3226175831,9.2361201911,0.0208350897998,0.0004342895744,0.706888865651,0.499479930991,0.499474306121,0.141528131048,0.126982109646
716794369.675,0.716794369675,48.5962284525,0.42454721742,0.42454721742,0.42454721742,0.0174724348345,0.0406022117615,0.115107762,0.0452758414896,10.4562583909,9.37690396141,0.0205690187931,0.000423263686259,0.697861660397,0.486799107287,0.486793486334,0.143360411823,0.128917664813
726074488.423,0.726074488423,49.2253890456,0.419125491276,0.419125491276,0.419125491276,0.0170288340794,0.0395713892284,0.112623627967,0.044028062647,10.5916294436,9.51950792467,0.0203063399146,0.000412517611507,0.688949542607,0.474440088724,0.47443447855,0.145216415103,0.130878244767
735474754.046,0.735474754046,49.8626951896,0.413772890936,0.413772890936,0.413772890936,0.016596491199,0.0385667267639,0.110183021169,0.0428161252353,10.7287531418,9.66394994085,0.0200470101334,0.000402044254872,0.680151052339,0.462394715587,0.462389122534,0.147096448008,0.132864095054
744996722.051,0.744996722051,50.5082523424,0.408488539334,0.408488539334,0.408488539334,0.0161751207135,0.0375875610228,0.107785649028,0.041638960683,10.8676521758,9.81024820585,0.0197909869564,0.000391836700708,0.671464747891,0.450655034718,0.450649464633,0.149000821636,0.13487546584
754641968.079,0.754641968079,51.1621673274,0.403271570374,0.403271570374,0.403271570374,0.0157644443713,0.0366332454534,0.105431196726,0.0404955323615,11.0083495301,9.95842125925,0.0195382284217,0.000381888208462,0.662889205592,0.439213294303,0.439207752571,0.150929851112,0.136912612015
764412088.176,0.764412088176,51.8245483509,0.398121128791,0.398121128791,0.398121128791,0.0153641909659,0.0357031498736,0.103119328557,0.0393848347159,11.1508684864,10.108487992,0.0192886930924,0.000372192208252,0.654423019578,0.428061938791,0.428056430361,0.152883855643,0.138975793298
774308699.046,0.774308699046,52.4955050201,0.39303637003,0.39303637003,0.39303637003,0.0149740961585,0.0347966600577,0.100849689249,0.0383058924115,11.295232628,10.2604676536,0.0190423400503,0.000362742296564,0.646064801584,0.417193603939,0.41718813335,0.154863158565,0.141065274341
784333438.328,0.784333438328,53.1751483612,0.388016460109,0.388016460109,0.388016460109,0.0145939023046,0.0339131773338,0.0986219052537,0.0372577594956,11.4414658435,10.4143798597,0.0187991288896,0.000353532232048,0.637813180731,0.406601111987,0.406595683394,0.156868087404,0.143181324829
794487964.861,0.794487964861,53.863590838,0.3830605755,0.3830605755,0.3830605755,0.0142233582849,0.0330521181908,0.0964355859936,0.0362395185768,11.5895923308,10.5702445988,0.018559019711,0.000344555931423,0.629666803319,0.396277466945,0.39627208414,0.158898973924,0.14532421957
