detuning_hz,detuning_ghz,dimensionless_delta,scalar_phase_rad,abs_scalar_phase_rad,faraday_rotation_rad,residual_optical_depth,scattered_photons_per_atom,reabsorption_fraction,destructiveness_metric,signal_per_scattered_photon,signal_to_destruction,two_level_dispersive_response_abs,two_level_absorptive_response,normalised_abs_scalar_phase,normalised_scattered_photons_per_atom,normalised_residual_optical_depth,normalised_signal_per_scattered_photon,normalised_signal_to_destruction
663552106.583,0.663552106583,44.9865834972,0.458579747117,0.458579747117,-0.226770204618,0.0203874004856,0.101520677336,0.130939864354,0.114813781056,4.51710685103,3.9941176303,0.0222178712981,0.00049387772022,0.753803606799,0.568007917298,0.568006339909,0.132710897361,0.117670365437
672142913.94,0.67214291394,45.5690111146,0.452724216857,0.452724216857,-0.223874612732,0.0198698284551,0.0989433955414,0.128189846708,0.111626934249,4.57558803576,4.05568978405,0.0219341749104,0.000481339716925,0.744178411056,0.553588032571,0.553586443911,0.134429052534,0.119484337509
680844943.868,0.680844943868,46.1589792453,0.446943312579,0.446943312579,-0.221015923803,0.0193653897849,0.0964315116631,0.125484565033,0.10853217796,4.63482636402,4.11807190256,0.0216540941,0.000469119864737,0.73467588391,0.539534049012,0.539532451938,0.136169452299,0.121322171885
689659636.331,0.689659636331,46.756585514,0.441236088595,0.441236088595,-0.218193670185,0.0188737515259,0.0939833677955,0.122823890299,0.105526770652,4.69483163825,4.1812715946,0.0213775830488,0.000457210098081,0.725294470861,0.525836690641,0.525835087812,0.137932384647,0.123184092726
698588449.938,0.698588449938,47.3619288093,0.435601611001,0.435601611001,-0.215407390055,0.0183945891543,0.0915973479848,0.120207662509,0.102608051078,4.75561378779,4.24529660611,0.0211045965098,0.000445602555477,0.716032636775,0.512486916202,0.512485310084,0.1397181413,0.125070328235
707632862.179,0.707632862179,47.9751093002,0.43003895753,0.43003895753,-0.21265662735,0.0179275863589,0.0892718771712,0.117635692213,0.0997734362374,4.81718287054,4.31015482424,0.0208350897998,0.0004342895744,0.706888865651,0.49947591324,0.499474306121,0.141527017753,0.126981110775
716794369.675,0.716794369675,48.5962284525,0.42454721742,0.42454721742,-0.209940931691,0.0174724348345,0.0870054201581,0.115107762,0.0970204193543,4.87954907463,4.37585428145,0.0205690187931,0.000423263686259,0.697861660397,0.486795092333,0.486793486334,0.143359313332,0.128916676988
726074488.423,0.726074488423,49.2253890456,0.419125491276,0.419125491276,-0.207259858323,0.0170288340794,0.0847964806066,0.112623627967,0.0943465678913,4.94272272007,4.44240315937,0.0203063399146,0.000412517611507,0.688949542607,0.474436081469,0.47443447855,0.145215331233,0.130877267914
735474754.046,0.735474754046,49.8626951896,0.413772890936,0.413772890936,-0.204612968045,0.016596491199,0.0826436000552,0.110183021169,0.0917495215895,5.0067142605,4.50980979265,0.0200470101334,0.000402044254872,0.680151052339,0.462390720561,0.462389122534,0.14709537858,0.1328631291
744996722.051,0.744996722051,50.5082523424,0.408488539334,0.408488539334,-0.201999827143,0.0161751207135,0.0805453569644,0.107785649028,0.0892269905409,5.0715342849,4.57808267272,0.0197909869564,0.000391836700708,0.671464747891,0.450651056098,0.450649464633,0.148999766475,0.134874510709
754641968.079,0.754641968079,51.1621673274,0.403271570374,0.403271570374,-0.199420007328,0.0157644443713,0.0785003657847,0.105431196726,0.0867767532928,5.13719351932,4.64723045138,0.0195382284217,0.000381888208462,0.662889205592,0.439209335934,0.439207752571,0.150928810043,0.136911667632
764412088.176,0.764412088176,51.8245483509,0.398121128791,0.398121128791,-0.196873085666,0.0153641909659,0.0765072760486,0.103119328557,0.0843966549844,5.20370282872,4.71726194439,0.0192886930924,0.000372192208252,0.654423019578,0.428058004209,0.428056430361,0.152882828495,0.138974859591
774308699.046,0.774308699046,52.4955050201,0.39303637003,0.39303637003,-0.19435864452,0.0149740961585,0.0745647714847,0.100849689249,0.0820846055179,5.27107321867,4.7881861349,0.0190423400503,0.000362742296564,0.646064801584,0.417189696386,0.41718813335,0.154862145168,0.141064351235
784333438.328,0.784333438328,53.1751483612,0.388016460109,0.388016460109,-0.191876271482,0.0145939023046,0.0726715691549,0.0986219052537,0.0798385777627,5.33931583728,4.86001217685,0.0187991288896,0.000353532232048,0.637813180731,0.40659723443,0.406595683394,0.156867087591,0.143180412249
794487964.861,0.794487964861,53.863590838,0.3830605755,0.3830605755,-0.189425559313,0.0142233582849,0.070826418612,0.0964355859936,0.0776566057947,5.40844197697,4.93274939819,0.018559019711,0.000344555931423,0.629666803319,0.396273622094,0.39627208414,0.15889798753,0.145323317444
804773958.961,0.804773958961,54.5609463703,0.378167902997,0.378167902997,-0.187006105878,0.0138622193402,0.06902810108,0.0942903250809,0.0755367831705,5.47846307634,5.00640730415,0.0183219731152,0.000335807465487,0.62162433262,0.386212040327,0.386210516442,0.160955181048,0.14749334685
815193122.7,0.8151931227,55.2673303525,0.373337639596,0.373337639596,-0.184617514086,0.0135102469113,0.0672754286533,0.0921857014934,0.073477261237,5.54939072213,5.08099558027,0.0180879501971,0.000327281055223,0.613684448671,0.376405842803,0.376404333882,0.163039008557,0.149690785815
825747180.183,0.825747180183,55.9828596734,0.368568992369,0.368568992369,-0.182259391831,0.013167208482,0.0655672435177,0.0901212807154,0.0714762474765,5.62123665104,5.15652409551,0.0178569125401,0.000318971068006,0.605845848075,0.366848551553,0.366847058406,0.165149814879,0.151915925085
836437877.839,0.836437877839,56.7076527349,0.363861178346,0.363861178346,-0.179931351929,0.0128328774265,0.0639024171896,0.0880966158395,0.069532003888,5.69401275175,5.23300290513,0.0176288222096,0.000310872013906,0.5981072438,0.357533852714,0.357532376072,0.167287949298,0.154169060898
847266984.708,0.847266984708,57.4418294717,0.359213424387,0.359213424387,-0.17763301206,0.0125070328606,0.0622798497751,0.0861112486301,0.0676428454037,5.76773106686,5.31044225363,0.0174036417477,0.000302978542079,0.590467364981,0.348455592383,0.348454132899,0.169453765621,0.156450495067
858236292.73,0.85823629273,58.1855113715,0.354624967074,0.354624967074,-0.175363994707,0.0121894594965,0.0606984692473,0.0841647105494,0.0658071383422,5.84240379488,5.3888525775,0.0171813341672,0.000295285437254,0.58292495672,0.339607772573,0.339606330831,0.171647622235,0.158760535061
869347617.047,0.869347617047,58.9388214947,0.350095052582,0.350095052582,-0.173123927101,0.0118799475016,0.0591572307421,0.0822565237439,0.0640232988973,5.91804329225,5.46824450804,0.0169618629459,0.000287787616306,0.575478779901,0.330984547272,0.330983123791,0.173869882169,0.161099494086
880602796.302,0.880602796302,59.701884495,0.345622936569,0.345622936569,-0.17091244116,0.0115782923602,0.0576551158719,0.080386201994,0.0622897916623,5.99466207538,5.54862887393,0.0167451920208,0.000280480124915,0.56812761099,0.322580218604,0.32257881384,0.17612091315,0.163467691166
892003692.94,0.89200369294,60.47482664,0.341207884059,0.341207884059,-0.168729173436,0.0112842947394,0.0561911320555,0.0785532516248,0.060605128191,6.07227282273,5.63001670393,0.016531285783,0.00027335813431,0.560870241847,0.314389233079,0.314387847431,0.178401087665,0.165865451218
903552193.52,0.90355219352,61.2577758319,0.336849169328,0.336849169328,-0.166573765052,0.0109977603579,0.0547643118664,0.0767571723804,0.0589678655926,6.15088837691,5.71241922941,0.0163201090716,0.000266416938095,0.553705479544,0.30640617795,0.306404811761,0.180710783027,0.168293105129
915250209.026,0.915250209026,62.0508616289,0.332546075791,0.332546075791,-0.164445861655,0.0107184998584,0.0533737123961,0.0749974582601,0.0573766051637,6.23052174679,5.79584788682,0.0161116271685,0.000259651949153,0.546632146172,0.298625777644,0.298624431211,0.18305038143,0.170750989827
927099675.181,0.927099675181,62.8542152665,0.328297895888,0.328297895888,-0.162345113351,0.0104463286828,0.0520184146344,0.0732735983193,0.0558299910535,6.31118610968,5.88031432019,0.015905805793,0.00025305869663,0.539649078662,0.291042890304,0.291041563873,0.18542027002,0.173239448356
939102552.772,0.939102552772,63.6679696795,0.324103930979,0.324103930979,-0.16027117466,0.0101810669513,0.0506975228649,0.0715850774336,0.0543267089648,6.39289481348,5.96583038352,0.0157026110964,0.000246632822996,0.532755128602,0.283652504398,0.283651198173,0.187820840952,0.175758829945
951260827.969,0.951260827969,64.4922595233,0.319963491229,0.319963491229,-0.158223704454,0.0099225393433,0.0494101640757,0.0699313770284,0.0528654848887,6.47566137889,6.05240814311,0.0155020096568,0.000240370081175,0.525949162057,0.276449735427,0.27644844957,0.190252491459,0.178309490079
963576512.658,0.963576512658,65.3272211972,0.315875895505,0.315875895505,-0.156202365909,0.00967057498289,0.048155487385,0.0683119757736,0.0514450838726,6.55949950169,6.14005987993,0.0153039684736,0.000234266331755,0.519230059395,0.269429822709,0.269428557345,0.192715623919,0.180891790566
976051644.772,0.976051644772,66.1729928659,0.311840471266,0.311840471266,-0.15420682645,0.0094250073258,0.0469326634813,0.0667263502447,0.0500643088227,6.64442305496,6.22879809187,0.0151084549627,0.000228317540258,0.512596715105,0.262588126249,0.262586881468,0.195210645917,0.183506099606
