detuning_hz,detuning_ghz,dimensionless_detuning,mode,noise_model,observable,kappa_f,calibration_status,nmax_clean_continuous,nstop_heating_continuous,n_frames_full,accepted_frame_first,accepted_frame_last,threshold_crossing_state_included,post_sequence_depletion_fraction,next_pulse_depletion_fraction,initial_per_frame_snr,final_per_frame_snr,snr_total_full,snr_identical_frame_approx,identical_approx_overestimate_fraction,snr_total_clean_matched_roi,legacy_peak_pixel_clean_total,full_relative_to_clean_matched_roi,full_relative_to_legacy_peak_pixel,legacy_observable_directly_comparable,qualitative_trend_comparable
889139705.0189999,0.889139705019,60.28065796738982,DGI,shot_noise_only,fixed-ROI diagonal-covariance matched-filter SNR,,canonical notebook-aligned Version 1,16.171402569023485,3.5885791323189666,3,0,2,False,0.25132957311470294,0.33390240116702485,32.93025846992357,27.994153813309563,52.88186267556265,57.036880776282985,0.07857170474897847,132.4246957397824,44.05481713062402,-0.6006646465741048,0.20036504790761334,False,True
889139705.0189999,0.889139705019,60.28065796738982,DGI,shot_plus_read_noise,fixed-ROI diagonal-covariance matched-filter SNR,,canonical notebook-aligned Version 1,16.171402569023485,3.5885791323189666,3,0,2,False,0.25132957311470294,0.33390240116702485,26.52203810516595,21.58487757157715,41.80836883858437,45.93751751842522,0.0987636876191666,106.65488185230353,42.490363380349166,-0.6080032333027108,-0.01605056976472463,False,True
889139705.0189999,0.889139705019,60.28065796738982,Faraday dark-field,shot_noise_only,fixed-ROI diagonal-covariance matched-filter SNR: crossed-analyser electron-count template,1.0,Version 1 uncalibrated; kappa_F=1 placeholder,16.171402569023485,3.5885791323189666,3,0,2,False,0.25132957311470294,0.33390240116702485,33.16043354210296,28.29367378184595,53.33729801430962,57.43555569593351,0.07683661966761776,133.3503144660392,,-0.6000212055900834,,False,True
889139705.0189999,0.889139705019,60.28065796738982,Faraday dark-field,shot_plus_read_noise,fixed-ROI diagonal-covariance matched-filter SNR: crossed-analyser electron-count template,1.0,Version 1 uncalibrated; kappa_F=1 placeholder,16.171402569023485,3.5885791323189666,3,0,2,False,0.25132957311470294,0.33390240116702485,26.580620072470648,21.688149401895135,41.94686261157815,46.03898446220429,0.0975548967396822,106.8904615154042,,-0.6075715080944515,,False,True
889139705.0189999,0.889139705019,60.28065796738982,Faraday dual-port,shot_noise_only,fixed-ROI diagonal-covariance matched-filter SNR: dual-port electron-count difference N_V-N_U,1.0,Version 1 uncalibrated; kappa_F=1 placeholder,16.171402569023485,3.5885791323189666,3,0,2,False,0.25132957311470294,0.33390240116702485,63.367383968585486,54.21138125417826,102.04709915608314,109.75552857631561,0.07553795731559479,254.82358571616078,,-0.5995382496903175,,False,True
889139705.0189999,0.889139705019,60.28065796738982,Faraday dual-port,shot_plus_read_noise,fixed-ROI diagonal-covariance matched-filter SNR: dual-port electron-count difference N_V-N_U,1.0,Version 1 uncalibrated; kappa_F=1 placeholder,16.171402569023485,3.5885791323189666,3,0,2,False,0.25132957311470294,0.33390240116702485,62.81688691495662,53.74138651673498,101.16138779906089,108.80203971001345,0.07552933067831526,252.60983434524363,,-0.5995350376549358,,False,True
1000000000.0,1.0,67.79661016949153,PCI,shot_noise_only,fixed-ROI diagonal-covariance matched-filter SNR,,canonical notebook-aligned Version 1,20.454198703556877,4.603735925864237,4,0,3,False,0.2611009490668631,0.3254621489153775,54.07069558341833,45.08327768838939,99.40998258148706,108.14139116683666,0.08783231179215228,244.54184911802324,88.54383703571723,-0.5934847841380768,0.12272051798914685,False,True
1000000000.0,1.0,67.79661016949153,PCI,shot_plus_read_noise,fixed-ROI diagonal-covariance matched-filter SNR,,canonical notebook-aligned Version 1,20.454198703556877,4.603735925864237,4,0,3,False,0.2611009490668631,0.3254621489153775,53.86596916176507,44.906806260132925,99.02793245764451,107.73193832353014,0.08789445209924429,243.61594688624658,88.12005480579933,-0.5935080042034999,0.123784281295378,False,True
1000000000.0,1.0,67.79661016949153,DGI,shot_noise_only,fixed-ROI diagonal-covariance matched-filter SNR,,canonical notebook-aligned Version 1,20.454198703556877,4.603735925864237,4,0,3,False,0.2611009490668631,0.3254621489153775,29.25274160834408,24.102807813356105,53.502297432256825,58.50548321668816,0.0935134755804877,132.29938042206254,44.10121355328694,-0.5955967649918437,0.21317063911655576,False,True
1000000000.0,1.0,67.79661016949153,DGI,shot_plus_read_noise,fixed-ROI diagonal-covariance matched-filter SNR,,canonical notebook-aligned Version 1,20.454198703556877,4.603735925864237,4,0,3,False,0.2611009490668631,0.3254621489153775,22.742604720948147,17.65411340172521,40.57235399593577,45.485209441896295,0.1210887454657587,102.85642809312179,42.15142873393811,-0.6055438172594978,-0.037461950530064736,False,True
1000000000.0,1.0,67.79661016949153,Faraday dark-field,shot_noise_only,fixed-ROI diagonal-covariance matched-filter SNR: crossed-analyser electron-count template,1.0,Version 1 uncalibrated; kappa_F=1 placeholder,20.454198703556877,4.603735925864237,4,0,3,False,0.2611009490668631,0.3254621489153775,29.550003645609298,24.45923074764263,54.15228594973163,59.100007291218596,0.09136680483035986,133.64378717476058,,-0.5948013215240685,,False,True
1000000000.0,1.0,67.79661016949153,Faraday dark-field,shot_plus_read_noise,fixed-ROI diagonal-covariance matched-filter SNR: crossed-analyser electron-count template,1.0,Version 1 uncalibrated; kappa_F=1 placeholder,20.454198703556877,4.603735925864237,4,0,3,False,0.2611009490668631,0.3254621489153775,22.84520284771627,17.782568828497983,40.80290020757265,45.69040569543254,0.11978328655551827,103.32044164732537,,-0.6050839547623159,,False,True
1000000000.0,1.0,67.79661016949153,Faraday dual-port,shot_noise_only,fixed-ROI diagonal-covariance matched-filter SNR: dual-port electron-count difference N_V-N_U,1.0,Version 1 uncalibrated; kappa_F=1 placeholder,20.454198703556877,4.603735925864237,4,0,3,False,0.2611009490668631,0.3254621489153775,56.61140912220305,46.968994359980584,103.85587200456463,113.2228182444061,0.09019178269890965,256.0325610489448,,-0.5943645933975137,,False,True
1000000000.0,1.0,67.79661016949153,Faraday dual-port,shot_plus_read_noise,fixed-ROI diagonal-covariance matched-filter SNR: dual-port electron-count difference N_V-N_U,1.0,Version 1 uncalibrated; kappa_F=1 placeholder,20.454198703556877,4.603735925864237,4,0,3,False,0.2611009490668631,0.3254621489153775,56.120767144051385,46.56268941444007,102.9565327114696,112.24153428810277,0.09018370502679907,253.813568019587,,-0.5943615878583592,,False,True
1077217345.016,1.077217345016,73.0316844078644,PCI,shot_noise_only,fixed-ROI diagonal-covariance matched-filter SNR,,canonical notebook-aligned Version 1,23.73427617779525,5.383458973035553,5,0,4,False,0.27888786524931475,0.3338663117922902,50.426444218741096,40.81633410529792,102.34046010024761,112.75695713670638,0.10178278489519477,245.66672774247016,88.54515805631497,-0.5834174980035146,0.15579962074446563,False,True
1077217345.016,1.077217345016,73.0316844078644,PCI,shot_plus_read_noise,fixed-ROI diagonal-covariance matched-filter SNR,,canonical notebook-aligned Version 1,23.73427617779525,5.383458973035553,5,0,4,False,0.27888786524931475,0.3338663117922902,50.232614458684004,40.65370779267145,101.94074457513528,112.32354061715624,0.10185128709128008,244.72243108165907,88.12136950382204,-0.5834433969760636,0.15682206426346856,False,True
1077217345.016,1.077217345016,73.0316844078644,DGI,shot_noise_only,fixed-ROI diagonal-covariance matched-filter SNR,,canonical notebook-aligned Version 1,23.73427617779525,5.383458973035553,5,0,4,False,0.27888786524931475,0.3338663117922902,27.13309335195993,21.667792330803344,54.74595182534478,60.67144117483003,0.10823611887120439,132.1865612493384,44.12543004858482,-0.5858432861258899,0.24068936586150236,False,True
1077217345.016,1.077217345016,73.0316844078644,DGI,shot_plus_read_noise,fixed-ROI diagonal-covariance matched-filter SNR,,canonical notebook-aligned Version 1,23.73427617779525,5.383458973035553,5,0,4,False,0.27888786524931475,0.3338663117922902,20.576902456958972,15.23662641604874,40.25578974860144,46.011352660142705,0.14297478567641883,100.24621747567878,41.88739066733239,-0.5984308359727579,-0.038952078244478106,False,True
1077217345.016,1.077217345016,73.0316844078644,Faraday dark-field,shot_noise_only,fixed-ROI diagonal-covariance matched-filter SNR: crossed-analyser electron-count template,1.0,Version 1 uncalibrated; kappa_F=1 placeholder,23.73427617779525,5.383458973035553,5,0,4,False,0.27888786524931475,0.3338663117922902,27.46369185206377,22.05476560732413,55.54343896728562,61.41068189432169,0.10563341118456503,133.79716562518482,,-0.5848683437518903,,False,True
1077217345.016,1.077217345016,73.0316844078644,Faraday dark-field,shot_plus_read_noise,fixed-ROI diagonal-covariance matched-filter SNR: crossed-analyser electron-count template,1.0,Version 1 uncalibrated; kappa_F=1 placeholder,23.73427617779525,5.383458973035553,5,0,4,False,0.27888786524931475,0.3338663117922902,20.696654424095115,15.37144794384966,40.54078825837373,46.27912619909844,0.14154480431296138,100.82962315424389,,-0.5979278014720282,,False,True
1077217345.016,1.077217345016,73.0316844078644,Faraday dual-port,shot_noise_only,fixed-ROI diagonal-covariance matched-filter SNR: dual-port electron-count difference N_V-N_U,1.0,Version 1 uncalibrated; kappa_F=1 placeholder,23.73427617779525,5.383458973035553,5,0,4,False,0.27888786524931475,0.3338663117922902,52.684117943841606,42.402318176136944,106.65891906960297,117.80526905704629,0.10450462169197011,256.66562574030803,,-0.5844440845478875,,False,True
1077217345.016,1.077217345016,73.0316844078644,Faraday dual-port,shot_plus_read_noise,fixed-ROI diagonal-covariance matched-filter SNR: dual-port electron-count difference N_V-N_U,1.0,Version 1 uncalibrated; kappa_F=1 placeholder,23.73427617779525,5.383458973035553,5,0,4,False,0.27888786524931475,0.3338663117922902,52.22807768054951,42.035958390580284,105.73643144307783,116.78553202784826,0.10449662839925332,254.44389623037472,,-0.5844410771506833,,False,True
1305078607.8409998,1.305078607841,88.47990561633897,PCI,shot_noise_only,fixed-ROI diagonal-covariance matched-filter SNR,,canonical notebook-aligned Version 1,34.83505652182344,8.029578717836133,8,0,7,False,0.29890907872276584,0.33573557562554956,42.057299968542914,32.55633819672493,105.95679181339878,118.95600802461388,0.12268412424290938,248.22735965232872,88.54778374707332,-0.57314619967032,0.19660580230954516,False,True
1305078607.8409998,1.305078607841,88.47990561633897,PCI,shot_plus_read_noise,fixed-ROI diagonal-covariance matched-filter SNR,,canonical notebook-aligned Version 1,34.83505652182344,8.029578717836133,8,0,7,False,0.29890907872276584,0.33573557562554956,41.88987444565517,32.42196191863789,105.52819645303906,118.48245713430336,0.12275639228828342,247.2391936141874,88.1239826276856,-0.5731736748109848,0.19749690500126849,False,True
1305078607.8409998,1.305078607841,88.47990561633897,DGI,shot_noise_only,fixed-ROI diagonal-covariance matched-filter SNR,,canonical notebook-aligned Version 1,34.83505652182344,8.029578717836133,8,0,7,False,0.29890907872276584,0.33573557562554956,22.325334355996993,17.00598296667315,55.864689932685216,63.14558126152992,0.1303308286078003,131.76687054778975,44.17359304804673,-0.5760338717885541,0.2646625750348701,False,True
1305078607.8409998,1.305078607841,88.47990561633897,DGI,shot_plus_read_noise,fixed-ROI diagonal-covariance matched-filter SNR,,canonical notebook-aligned Version 1,34.83505652182344,8.029578717836133,8,0,7,False,0.29890907872276584,0.33573557562554956,15.727618107881154,10.729236014226315,37.669054664471105,44.48442166398041,0.18092747641839446,92.826337388742,41.002163783196345,-0.5941986323696145,-0.08129105420751548,False,True
1305078607.8409998,1.305078607841,88.47990561633897,Faraday dark-field,shot_noise_only,fixed-ROI diagonal-covariance matched-filter SNR: crossed-analyser electron-count template,1.0,Version 1 uncalibrated; kappa_F=1 placeholder,34.83505652182344,8.029578717836133,8,0,7,False,0.29890907872276584,0.33573557562554956,22.721050438461194,17.448324494929462,57.04186193187538,64.26483536286996,0.1266258355945834,134.10243556017815,,-0.5746396275832143,,False,True
1305078607.8409998,1.305078607841,88.47990561633897,Faraday dark-field,shot_plus_read_noise,fixed-ROI diagonal-covariance matched-filter SNR: crossed-analyser electron-count template,1.0,Version 1 uncalibrated; kappa_F=1 placeholder,34.83505652182344,8.029578717836133,8,0,7,False,0.29890907872276584,0.33573557562554956,15.865753407929178,10.858219972429966,38.04923195272327,44.875127293521196,0.1793964027783584,93.6416289274606,,-0.5936718274924706,,False,True
1305078607.8409998,1.305078607841,88.47990561633897,Faraday dual-port,shot_noise_only,fixed-ROI diagonal-covariance matched-filter SNR: dual-port electron-count difference N_V-N_U,1.0,Version 1 uncalibrated; kappa_F=1 placeholder,34.83505652182344,8.029578717836133,8,0,7,False,0.29890907872276584,0.33573557562554956,43.700901086584146,33.61272311282943,109.79336207830033,123.60481400914486,0.12579496309617277,257.9280956995345,,-0.5743256980961051,,False,True
1305078607.8409998,1.305078607841,88.47990561633897,Faraday dual-port,shot_plus_read_noise,fixed-ROI diagonal-covariance matched-filter SNR: dual-port electron-count difference N_V-N_U,1.0,Version 1 uncalibrated; kappa_F=1 placeholder,34.83505652182344,8.029578717836133,8,0,7,False,0.29890907872276584,0.33573557562554956,43.32355045346005,33.322912127250454,108.84593936563843,122.53750524287652,0.12578848560666087,255.70092582905806,,-0.5743232488786355,,False,True
1500000000.0,1.5,101.69491525423727,PCI,shot_noise_only,fixed-ROI diagonal-covariance matched-filter SNR,,canonical notebook-aligned Version 1,46.01634460130998,10.70033225380004,10,0,9,False,0.2806023117605313,0.30829044050175103,36.826271250235884,28.77022637362525,104.09823597313456,116.454894881922,0.11870190491966084,249.81229317330522,88.54914813185823,-0.5832941820004139,0.1755983899260356,False,True
1500000000.0,1.5,101.69491525423727,PCI,shot_plus_read_noise,fixed-ROI diagonal-covariance matched-filter SNR,,canonical notebook-aligned Version 1,46.01634460130998,10.70033225380004,10,0,9,False,0.2806023117605313,0.30829044050175103,36.67638126492706,28.64944938448783,103.668651367624,115.98090112989694,0.11876540882751457,248.79550923937734,88.12534048234888,-0.5833178352593185,0.17637731440468452,False,True
1500000000.0,1.5,101.69491525423727,DGI,shot_noise_only,fixed-ROI diagonal-covariance matched-filter SNR,,canonical notebook-aligned Version 1,46.01634460130998,10.70033225380004,10,0,9,False,0.2806023117605313,0.30829044050175103,19.360688844877174,14.887840214102242,54.36195677654784,61.223873819626235,0.12622645412276026,131.33390684300184,44.19863557685198,-0.5860782787682332,0.22994649194597927,False,True
1500000000.0,1.5,101.69491525423727,DGI,shot_plus_read_noise,fixed-ROI diagonal-covariance matched-filter SNR,,canonical notebook-aligned Version 1,46.01634460130998,10.70033225380004,10,0,9,False,0.2806023117605313,0.30829044050175103,12.811606426384223,8.756366215841313,34.30325710456135,40.51385679302447,0.18104985394046724,86.90797824361316,40.147403411901685,-0.605292197588519,-0.1455672300243418,False,True
1500000000.0,1.5,101.69491525423727,Faraday dark-field,shot_noise_only,fixed-ROI diagonal-covariance matched-filter SNR: crossed-analyser electron-count template,1.0,Version 1 uncalibrated; kappa_F=1 placeholder,46.01634460130998,10.70033225380004,10,0,9,False,0.2806023117605313,0.30829044050175103,19.79223011377588,15.35744296532421,55.77833731293387,62.58852713370533,0.12209381184247509,134.2612820651624,,-0.5845538158509286,,False,True
1500000000.0,1.5,101.69491525423727,Faraday dark-field,shot_plus_read_noise,fixed-ROI diagonal-covariance matched-filter SNR: crossed-analyser electron-count template,1.0,Version 1 uncalibrated; kappa_F=1 placeholder,46.01634460130998,10.70033225380004,10,0,9,False,0.2806023117605313,0.30829044050175103,12.947909636801974,8.874866078648859,34.70877083139104,40.94488539033776,0.1796697033507939,87.83259581702886,,-0.6048304105266833,,False,True
1500000000.0,1.5,101.69491525423727,Faraday dual-port,shot_noise_only,fixed-ROI diagonal-covariance matched-filter SNR: dual-port electron-count difference N_V-N_U,1.0,Version 1 uncalibrated; kappa_F=1 placeholder,46.01634460130998,10.70033225380004,10,0,9,False,0.2806023117605313,0.30829044050175103,38.11970151686807,29.609267693375642,107.48197734510573,120.54508051907858,0.12153761492524016,258.5863224192087,,-0.584347786303791,,False,True
1500000000.0,1.5,101.69491525423727,Faraday dual-port,shot_plus_read_noise,fixed-ROI diagonal-covariance matched-filter SNR: dual-port electron-count difference N_V-N_U,1.0,Version 1 uncalibrated; kappa_F=1 placeholder,46.01634460130998,10.70033225380004,10,0,9,False,0.2806023117605313,0.30829044050175103,37.790964711940916,29.3541997042867,106.555526352218,119.50552346478231,0.1215328529255091,256.35632485765024,,-0.5843460214551514,,False,True
1581138830.0839999,1.581138830084,107.19585288705083,PCI,shot_noise_only,fixed-ROI diagonal-covariance matched-filter SNR,,canonical notebook-aligned Version 1,51.128773780848334,11.922380565202753,11,0,10,False,0.2770672931754242,0.3019277866280329,35.013087577964306,27.363840603340535,103.81281620331615,116.12527424796112,0.11860248565582857,250.35893686072217,88.54957276735195,-0.5853440763687676,0.17236947575191164,False,True
1581138830.0839999,1.581138830084,107.19585288705083,PCI,shot_plus_read_noise,fixed-ROI diagonal-covariance matched-filter SNR,,canonical notebook-aligned Version 1,51.128773780848334,11.922380565202753,11,0,10,False,0.2770672931754242,0.3019277866280329,34.869470335336395,27.248245461917303,103.38135276756326,115.6489497407389,0.11866353694130322,249.33201056925677,88.1257630854823,-0.5853667062984393,0.1731115754116419,False,True
1581138830.0839999,1.581138830084,107.19585288705083,DGI,shot_noise_only,fixed-ROI diagonal-covariance matched-filter SNR,,canonical notebook-aligned Version 1,51.128773780848334,11.922380565202753,11,0,10,False,0.2770672931754242,0.3019277866280329,18.33993537577286,14.10522705689904,54.009680911492644,60.82668432080425,0.1262181759689127,131.1385838951996,44.20643172126301,-0.5881480544684324,0.22176069880605942,False,True
1581138830.0839999,1.581138830084,107.19585288705083,DGI,shot_plus_read_noise,fixed-ROI diagonal-covariance matched-filter SNR,,canonical notebook-aligned Version 1,51.128773780848334,11.922380565202753,11,0,10,False,0.2770672931754242,0.3019277866280329,11.827887292616802,8.051425707094333,33.154391048965,39.2286642122225,0.18321172463359475,84.57458318390772,39.77105651061526,-0.6079863500258622,-0.16636886324315292,False,True
1581138830.0839999,1.581138830084,107.19585288705083,Faraday dark-field,shot_noise_only,fixed-ROI diagonal-covariance matched-filter SNR: crossed-analyser electron-count template,1.0,Version 1 uncalibrated; kappa_F=1 placeholder,51.128773780848334,11.922380565202753,11,0,10,False,0.2770672931754242,0.3019277866280329,18.783574929765162,14.58504800796503,55.53219568641199,62.29807026355733,0.12183697211167291,134.31080133645088,,-0.586539614581683,,False,True
1581138830.0839999,1.581138830084,107.19585288705083,Faraday dark-field,shot_plus_read_noise,fixed-ROI diagonal-covariance matched-filter SNR: crossed-analyser electron-count template,1.0,Version 1 uncalibrated; kappa_F=1 placeholder,51.128773780848334,11.922380565202753,11,0,10,False,0.2770672931754242,0.3019277866280329,11.961396671092164,8.164904087886844,33.566701463176436,39.67146472661882,0.18186962070549215,85.5292338122363,,-0.6075411883512724,,False,True
1581138830.0839999,1.581138830084,107.19585288705083,Faraday dual-port,shot_noise_only,fixed-ROI diagonal-covariance matched-filter SNR: dual-port electron-count difference N_V-N_U,1.0,Version 1 uncalibrated; kappa_F=1 placeholder,51.128773780848334,11.922380565202753,11,0,10,False,0.2770672931754242,0.3019277866280329,36.19242295408521,28.127681466204177,107.0456379794708,120.03668719254682,0.12135991207383384,258.7917021891273,,-0.5863637161703088,,False,True
1581138830.0839999,1.581138830084,107.19585288705083,Faraday dual-port,shot_plus_read_noise,fixed-ROI diagonal-covariance matched-filter SNR: dual-port electron-count difference N_V-N_U,1.0,Version 1 uncalibrated; kappa_F=1 placeholder,51.128773780848334,11.922380565202753,11,0,10,False,0.2770672931754242,0.3019277866280329,35.88043110033293,27.885446347482986,106.12327093608926,119.00192727600306,0.12135562941392686,256.5608235600804,,-0.586362136418549,,False,True
1915593424.779,1.915593424779,129.87074066298305,PCI,shot_noise_only,fixed-ROI diagonal-covariance matched-filter SNR,,canonical notebook-aligned Version 1,75.0446800405233,17.6427360712436,17,0,16,False,0.28920676408344104,0.30599515133234567,29.104862861955855,22.187209861057447,106.17464688363613,120.0024237989607,0.13023614696340227,252.1305739442311,88.55079168667949,-0.5788902344420912,0.19902538262238667,False,True
1915593424.779,1.915593424779,129.87074066298305,PCI,shot_plus_read_noise,fixed-ROI diagonal-covariance matched-filter SNR,,canonical notebook-aligned Version 1,75.0446800405233,17.6427360712436,17,0,16,False,0.28920676408344104,0.30599515133234567,28.982409343173323,22.091312538364047,105.72254884172209,119.49753500679178,0.13029373880961112,251.06977952927141,88.12697617090465,-0.5789116912440024,0.19966159552206064,False,True
1915593424.779,1.915593424779,129.87074066298305,DGI,shot_noise_only,fixed-ROI diagonal-covariance matched-filter SNR,,canonical notebook-aligned Version 1,75.0446800405233,17.6427360712436,17,0,16,False,0.28920676408344104,0.30599515133234567,15.036863019938908,11.24354793736806,54.41830664185554,61.99857450915228,0.1392962834581556,130.26183705176229,44.22881635391137,-0.5822390665331145,0.2303812565638117,False,True
1915593424.779,1.915593424779,129.87074066298305,DGI,shot_plus_read_noise,fixed-ROI diagonal-covariance matched-filter SNR,,canonical notebook-aligned Version 1,75.0446800405233,17.6427360712436,17,0,16,False,0.28920676408344104,0.30599515133234567,8.748104290037498,5.620000691177345,29.797378214734348,36.069358011743596,0.2104876392751846,75.78336878041979,38.13283875079267,-0.6068084766583626,-0.218590086894201,False,True
1915593424.779,1.915593424779,129.87074066298305,Faraday dark-field,shot_noise_only,fixed-ROI diagonal-covariance matched-filter SNR: crossed-analyser electron-count template,1.0,Version 1 uncalibrated; kappa_F=1 placeholder,75.0446800405233,17.6427360712436,17,0,16,False,0.28920676408344104,0.30599515133234567,15.520665761540672,11.762224231240648,56.47164764507087,63.99334431473976,0.1331942130844738,134.45293953159194,,-0.5799894904357824,,False,True
1915593424.779,1.915593424779,129.87074066298305,Faraday dark-field,shot_plus_read_noise,fixed-ROI diagonal-covariance matched-filter SNR: crossed-analyser electron-count template,1.0,Version 1 uncalibrated; kappa_F=1 placeholder,75.0446800405233,17.6427360712436,17,0,16,False,0.28920676408344104,0.30599515133234567,8.86555387981845,5.710904420690496,30.23044301169295,36.55361507609592,0.20916570961124212,76.80081499280836,,-0.6063786170169713,,False,True
1915593424.779,1.915593424779,129.87074066298305,Faraday dual-port,shot_noise_only,fixed-ROI diagonal-covariance matched-filter SNR: dual-port electron-count difference N_V-N_U,1.0,Version 1 uncalibrated; kappa_F=1 placeholder,75.0446800405233,17.6427360712436,17,0,16,False,0.28920676408344104,0.30599515133234567,29.94190116824939,22.70209186018525,108.96894075719604,123.45362114849706,0.13292485262911483,259.38169722146733,,-0.5798896301300884,,False,True
1915593424.779,1.915593424779,129.87074066298305,Faraday dual-port,shot_plus_read_noise,fixed-ROI diagonal-covariance matched-filter SNR: dual-port electron-count difference N_V-N_U,1.0,Version 1 uncalibrated; kappa_F=1 placeholder,75.0446800405233,17.6427360712436,17,0,16,False,0.28920676408344104,0.30599515133234567,29.68408638972769,22.506755441201587,108.03096632780023,122.39062358480686,0.13292167741455607,257.1482907839146,,-0.5798884526960353,,False,True
2000000000.0,2.0,135.59322033898306,PCI,shot_noise_only,fixed-ROI diagonal-covariance matched-filter SNR,,canonical notebook-aligned Version 1,81.80334885816437,19.25994141251913,19,0,18,False,0.2960025718412349,0.3113733801005768,27.915836893686777,21.068025234343963,107.22230443181883,121.68231194394507,0.13486007028809158,252.4853556386071,88.55100703768764,-0.5753325805347277,0.21085358618434014,False,True
